var,skew,kur,fft,class
1295.6422739935333,10.901079694626896,2.0158560296444996,332620.8454920612,no
342.850859459639,-0.2660888849566416,0.24488230476405784,88121.02127755395,no
17839616.231702432,-1.5674749737331957,-0.08790534201505913,4578463407.067627,no
326.6391844026431,3.2064420288874125,0.8372091546229447,83474.08060611821,no
301.69692241005646,0.6152302473776143,0.8394191809686586,78716.03244688718,no
59.415398777729465,-0.3686055826034855,0.0645241114862853,83517.92170493271,no
10579.164224321463,-1.465872682218526,-0.0933394131646754,2753161.080470007,no
310.28013732853015,-0.20387957558426262,0.39599557954618725,83101.21109396999,no
13449.810814054868,-1.4949305644427024,0.0020009929996098437,3451293.6781421388,no
14224.67879723234,-1.4837961882991864,-0.05894427877998508,3668658.4836319713,no
18050590.256789587,-1.5821988638774083,-0.045545503110270474,4608335700.837738,no
1047.1049151354573,0.08750090118254183,-0.1275532066403826,338186.1585605416,no
333.6675214409424,2.4500225981549564,-0.561946219982767,92086.9276673719,no
27209.224655326827,-1.5372630619115748,-0.05653462754167164,6961576.553042518,no
232.57287813359596,-0.8243243124544914,0.04049412210890065,70889.69451416326,no
4408.052703675066,-1.531986783044816,0.02464801036232922,1192653.8096230235,no
732425.0926804352,-1.2840179085261259,-0.011310548391308104,186707820.97467065,no
620.7888761478855,-0.6207567306966153,0.02322670278364832,184670.47356604008,no
7665.276002717342,-1.415802893189556,-0.027045162011463182,1963575.4630932172,no
472.52202848927965,3.35873522867662,-0.05420170838103123,131814.07058245648,no
21004.257784226673,-1.5828721042986256,-0.14619994640848052,5442696.129830131,no
106861.29666276212,-1.4737583912455352,0.05642731186923889,27318002.416857947,no
21159616.16333898,-1.7008168155327388,0.08700594291452486,5429924551.755114,no
622.0292066810899,-0.7829079817631981,0.1495937209633498,233958.02221051903,no
12793.844803120031,-1.6499607497929705,-0.10431741129933961,3332355.2310272045,no
336400.38031076477,-1.4625760555433343,0.014973798005717843,85647986.491418,no
480.01866503427846,-0.8346052843568037,0.3733340462845392,191145.0970274814,no
119076.69073245156,-1.4911948075024015,-0.02219146127057339,30485972.706516854,no
415.19701388892076,-0.33970551636728397,0.11782983534292477,113443.21385376071,no
2234.703461477386,-1.3731677153119077,-0.0674550890185387,638690.8838041059,no
92793.41445284866,-1.4852104838491773,0.03802616184558615,23583587.266580693,no
2210668.3173182933,-1.4425906288941588,-0.03657059536044913,564647650.6038802,no
54694.266116960076,0.16162495900848572,-0.36931171609733443,14151676.160957452,no
20197.438855183987,-1.6180892529045519,0.020810505341028122,5230121.212398587,no
1741241.8719533486,-1.4754260449209384,0.02445567139183636,443716269.07515085,no
7748016.722809361,-1.5111510129013834,-0.02113884426415468,1975881575.2318006,no
21196.72320054165,-1.482810076646129,-0.06098160587541652,5462147.439346727,no
2809.1557041708097,-1.4378571343551545,-0.0002519092820946657,715349.3499438551,no
294902.190919343,-1.433548792470846,0.015723721389368173,75294420.02718449,no
28985.46254216983,-1.5128461629172563,-0.0049923548430667476,7474151.697447076,no
13598640.29051477,-1.4978018888250038,-0.02763454606727046,3474425867.722084,no
25402.355282685116,-1.1751891722874028,-0.07298012846357937,6581541.110524034,no
541104.6367281331,-1.530200797571159,-0.03851455863869173,138536683.06688762,no
626.9410362087306,-1.260334737921406,-0.05011745617499852,243542.5516001468,no
414180.9041818462,-1.4809026011253703,0.01488476040445643,105516407.50483142,no
3158.086913012082,-1.4824854332062698,0.02074325302675204,882353.7755081468,no
11112.871645955242,-1.4544992546074966,-0.007348316395563599,2865929.007541178,no
7309.598714864993,-1.473367777366179,0.07458760169289705,1935432.9319967078,no
144205.93084116204,-1.4709932719525887,-0.03421205453908349,36612047.69967319,no
20313.182931482144,-1.6689222418048284,0.06272746168452174,5243243.689845026,no
99285.0309184122,-1.5505304581086392,-0.01397357483405775,25478271.950958148,no
1689.769676780063,-1.3443744005480123,-0.05617252227743446,499969.8155578524,no
9285897.313231517,-1.4961341299096884,-0.01891647230468513,2360340974.164007,no
599814.7005605816,-1.4449844548931114,0.028571480963521814,152428281.28595787,no
637.8801846821941,1.8443244018051557,-0.6192409173620742,162745.9328087609,no
708.3557530217269,0.5751618630093267,-0.6196726050113446,185937.33514951562,no
8613.05221395737,-1.645392884459985,0.012189211445438174,2263991.951935111,no
15245.611468019708,-1.641639897016412,-0.029321278069215403,3959241.153472122,no
1831253.9962513456,-1.4763710169442223,0.016809388311163704,465863085.4314493,no
3807191.057867096,-1.495504878517277,-0.03546291632126415,967592795.2187613,no
529.6183851107544,3.024077462943046,0.42898093087477446,135678.7273440165,no
823.8336973792049,-1.3512143089611657,-0.00708653105477749,278677.7627385059,no
16128.270122368827,-1.5179371614343862,-0.007561009731505346,4180518.9436422223,no
1.0657421751158516,0.34561932719302346,-0.3266695621362019,37115.48923235839,no
34820.62625037323,-1.440118018783075,-0.03744840537620539,8905727.215841148,no
11462.291590837762,-1.4889438048431494,0.08629410450794102,3005630.7275784668,no
4706.587079276188,-1.1089311913620492,-0.054250250895639486,1279464.1531229867,no
427445.5043672558,-1.3280575559163184,-0.04944195828104041,108451289.06818545,no
152051.17576356448,-1.4716640940368901,-0.22371260501595905,38667161.704028174,no
169.98000634591222,-0.012267859353886745,-0.3802301374862814,44033.506178423675,no
1351.8941828036368,-0.8623813431973968,0.2767647172449209,411916.3990220028,no
279.8427357765213,-0.46321639756692967,-0.3431197303029065,77566.15707739766,no
10184.10854459307,-1.4788820917345706,-0.12572659375463605,2671139.4969448894,no
64.2952116346911,-0.1825250882047511,-0.019877768704772435,21119.10475537045,no
79.23074427855806,0.3673817540272917,0.3021606893799928,24911.441569854574,no
241.41443497489897,-0.39989331575558484,-0.3402344670730668,71454.8724646921,no
49.35955009055997,-0.2725168365423607,0.0862249491895445,74300.36121334115,no
48481.74837617307,-1.478367950096926,-0.2636603777255246,12490534.106544565,no
722637.1059041558,-1.4972162705737602,0.010439689835848665,184271223.51657563,no
3033032.6569459513,-1.4985580666667857,-0.04298145535822664,772643567.6118681,no
1596434.2126219466,-1.4846589189791903,-0.03359385460944599,406907003.5581218,no
781.2620387817462,-0.5264278008277294,0.07483937859724324,205801.15612808772,no
14365.150830555573,-1.480086453108214,0.004468439591862271,3657593.469454577,no
94808.36260207494,-1.4869578818878704,-0.020937965681176222,24262021.7856572,no
30930.131695314187,-1.563468648194309,-0.036665801404855584,8063906.176201552,no
67421.77934636017,-1.4973901524539937,0.024615971947189372,17215833.73945684,no
324.212417593585,0.29092597821700705,-0.3079956895915668,124007.39032097263,no
53743.170401534044,-1.430019961168367,-0.16678793127087924,13678279.406066148,no
359.6797113263717,-0.3352737274984463,-0.028565990925077098,97651.914232332,no
1174.4040964571686,-1.3191158494054747,0.07009632056489908,308407.25487801497,no
3921.290211082178,-0.5667961046882226,0.6084420101578308,1079497.1409128737,no
14407322.773468234,-1.5085375660940292,-0.017204620052960667,3665843570.738499,no
47376.624242138954,-1.493140632311813,0.0016753349304448565,12099237.485155758,no
59227.10397372872,-1.1882083894135829,0.04749403039120308,15138988.734323474,no
81019.37363108867,-1.3324454719061265,-0.08845293386200256,20675905.49737204,no
192.21817429149016,-0.27868937636485214,-0.03276446646862653,57044.305917099344,no
223.1916933455267,0.08988803823076408,0.2592132958261497,117413.87765992561,no
536.1782068332286,-1.2866820637983618,-0.10665339595674825,205702.8836615473,no
20988585.420654826,-1.7014273911652695,0.01861381345856768,5343356158.55382,no
41187.12654480692,-1.4939997251188226,0.004597601802136059,10473703.534968302,no
621.59852127525,-0.5002110344987796,0.3321434443681813,172395.50362122332,no
1730.5565138321504,-0.2258663296711605,0.31242167164016904,693954.7998642405,no
16202703.111828204,-1.5165338575079903,-0.07345712586884218,4126792593.9130526,no
1276.9268002659294,-1.3450109480000185,-0.012593645637644507,341087.59230318596,no
296.42584895427433,-0.5698543451197282,0.03826372566141921,77356.47789659581,no
20242765.105901204,-1.6697305260750523,-0.028284478585370934,5153777490.751365,no
18028939.019606516,-1.5848261634042082,-0.005464210711474356,4602184818.458082,no
12037.73730412481,-1.459805775742118,0.0066777081855089624,3076724.374942044,no
1309265.327149279,-1.493044159999557,0.006599091645236005,332636940.08892417,no
15175.20312853501,-1.478747340842043,-0.007473633032782896,3877515.9548648796,no
27250.67346085153,-1.5314439911430002,-0.056648517273177816,7018147.6020598905,no
50149.19804463112,-1.6925874929523403,-0.0030889374552816426,12874125.506673358,no
14079984.946159098,-1.5357545928276721,-0.01392363210743397,3604054753.6347113,no
127909.94045357799,-1.4353449072893016,0.07480618177401589,32685731.184248537,no
4519.70265653935,-1.436492217613161,-0.08239680626189345,1200742.072284401,no
54964.84783582329,-1.498139964846541,0.007573280157883743,14037160.134576522,no
13143791.408409145,-1.5007604575926488,-0.01731143336353616,3362373966.8905277,no
366.04593423512284,-0.8328200760493507,0.2438428199528156,163636.2838035908,no
6965.523714723064,-1.3594807121264638,-0.009670217325814488,1839952.087142881,no
250.533324026147,1.0716697707711837,0.2719404459334138,69652.27758940299,no
270.9336593639392,1.7319791066293835,-0.8800211747221257,106434.24782404836,no
2598.7392608487307,-1.4318772764819463,-0.0415391312738752,736851.10099711,no
5057.675154807177,-1.498635257445402,-0.13640357480493287,1366496.512596034,no
278796.374189439,9.868658814012608,-0.714790845508763,71295011.04816405,no
12313.552809791365,-1.37183110471365,-0.018418673316492887,3205651.1507418347,no
329.8750330473533,-0.7413920386810657,0.11424856145826334,178553.2702457828,no
5252.235547429543,-1.3879845202404233,-0.17975312969600757,1424724.8627012689,no
20912075.202682085,-1.6844498449128702,0.1353878092850589,5358960959.550244,no
3910.984976552745,-1.4672187773115883,-0.13828443475277805,1053726.2593409768,no
110944.00356421541,-1.4880317441194193,0.03682601406178062,28392412.23619079,no
312012.58263111685,-1.5648849060805923,-0.04176585545125081,79409662.311515,no
228.1755918204426,-0.30847366105083784,-0.30991055265146517,68313.24479449197,no
1741.8485155697874,-0.9353400453351566,0.012189565811977885,452252.31123199046,no
6127.902235625221,-1.4942736139363308,-0.0009805334237916025,1623925.27455932,no
30634.525241171264,-1.4337865143771331,-0.04227458511860867,7859783.210536393,no
12765.376001224315,-1.2733520970275363,0.026698484180273784,3299545.5629348205,no
54.589805304263805,-0.7916684052316554,0.01360552762551479,146822.58368594604,no
84.84244428339201,-0.08553238831339005,0.1787562496768908,49589.37148160027,no
26888.263578355956,-1.3466001770773148,0.03240907730907786,6917356.450325508,no
15828.15483843859,-1.611441915662927,-0.029499201612568294,4053463.118384622,no
21615.390467125686,-1.561182598891984,-0.13131214248674924,5590558.349169706,no
29406.23316682026,-1.3554879210475739,0.09739653592326547,7537903.019696622,no
2743556.1680627884,-1.434256829356087,0.3244210668862877,701570171.170727,no
4628.119759014267,-1.3464104607754817,0.22188505169335684,1238722.711413389,no
71111.07771678551,-0.8122581991943254,0.24132479723314115,18121754.30204978,no
509.30901650908334,-0.1213730777308184,0.24455385525322662,141488.01662143995,no
192.35367661369293,-0.7477598514985857,-0.21970522391804428,129784.47664807437,no
742610.6473174428,-1.4853319246041508,-0.019672037892105327,189145803.8846839,no
115536.41246071378,-1.742365364227166,0.03574595030297077,29505195.477486633,no
620252.2463099416,-1.487639274552149,-0.07934906887909213,157732886.2294107,no
819.4813991345459,-0.6107863475809694,0.06420677499192835,212845.64607108844,no
721.1198298362212,-1.1390807349920737,-0.05644101825453138,228802.20575189404,no
18396.280106988102,-1.4892733605386093,-0.025544253890658293,4675452.637035937,no
15711183.681725532,-1.4954915602175363,-0.12370988780049859,4024364380.881734,no
328.5055782968115,-0.7158971121968749,-0.04147100962622778,83906.88313224885,no
2008.6521151034667,-1.44365185175336,-0.08687310923872554,580029.0998770221,no
111192.5306232303,-1.675059276911485,-0.024136487892249505,28464187.77870009,no
7336424.458638882,-1.4779330668272268,-0.01226009376721113,1863305264.3774376,no
9951485.35939046,-1.502423600321416,-0.027404700979524875,2529211997.8480577,no
47957.75621867986,-0.3003774941450228,0.28217703048663767,12426934.869675878,no
19489.27645719429,91.9736923717449,8.972063475451181,5132425.3863349855,no
7363.8329098513295,-1.465550894759741,0.00884097728299767,1888547.2803241927,no
100442.30280366456,-1.5289729659436184,-0.11047643741121457,25515912.80163966,no
174980.94996597926,-1.4861514870036938,-0.11259327353634234,44610651.58887677,no
512.7572981021731,-0.6013127709500972,0.31352740334656287,131997.79092487477,no
15336.002948694128,-1.5339675451465065,-0.045478223565893296,3967327.1189358598,no
5494.270907818127,-1.3545604535778502,0.09128675763265323,1436921.8587761205,no
2172.0464559499073,-1.3326620166041334,0.04088400641519231,556203.7245443217,no
19131498.12682302,-1.628200227397577,-0.00996270182382252,4897023897.789192,no
15827.183143845388,-1.5766937571912087,-0.0254348503574217,4045955.84802884,no
98598.06725247153,-1.515986603549786,-0.11290444833780829,25260964.315442797,no
3897.237494167428,-0.8863377413600282,-0.6967676102680166,1070322.2434700527,no
882.4769889166469,-0.9680931182737833,-0.30163326236197396,303895.086402456,no
5969.965666290764,-1.2263513557490309,-0.5165696881402063,1602487.6567879308,no
100.82345988972008,0.6039737547289525,0.4740379618555059,88320.24953182258,no
144935.5236055091,-1.4896363576916885,-0.030085255143213696,37049159.397240594,no
2889464.490516708,-1.469540598099709,0.026491184321772474,738222212.344887,no
162419.70315551577,-1.4151835921990756,0.002582064477839356,41347959.953209415,no
23197954.3012788,-1.7852399667125836,-0.04669413466875654,5942458086.536634,no
15618211.109608002,-1.4925494661994803,-0.12383272587714897,4008535967.267355,no
293.7652702526635,-0.30999700455294166,-0.1016516243869004,76659.20219216897,no
153.29121806454816,-0.08129918336774189,0.12666906456137117,120074.26160112453,no
1532087.1035171638,-1.4607523532552458,-0.08397474641640619,388897085.1364856,no
2290083.643654029,-1.560914407376764,-0.04160601146625854,583781261.7511153,no
139105.3457983808,-1.4823951388361924,-0.04193079085623027,35438281.96402606,no
278.956673318596,-0.1759949088222137,-0.23559324601472947,73957.65576167291,no
91.48860300901902,-0.04626563310969534,0.3119627661024931,28306.382123175626,no
528.1350972795576,-1.0284371530045104,-0.069836953295145,144360.88173153033,no
186.17565986184624,-0.3750780539301446,0.20216407700707953,116595.73097748606,no
7444.635342129217,-1.4735654908700448,-0.17722039411073362,1941655.7094788093,no
502280.5346186327,-1.4163239687542053,-0.02298991331998057,128342499.61086196,no
0.8603781871877574,0.7569256832195035,-0.7108949238140384,31702.625904226545,no
17049192.524580404,-1.537347663090679,-0.08948393832562017,4349162154.296328,no
156606.89535543058,-1.4319714949974875,0.039756852306837065,39850972.22835636,no
1974.817733356418,-1.323989915364715,0.22913965945155032,510603.0777827782,no
99134.29902302907,-1.4842000785707663,-0.0192366422500575,25332727.885417942,no
81.03495337005104,0.26407524245670455,0.15779430429612518,96987.84148678316,no
1173843.9347244722,-1.3878165664705895,0.006920925181571591,300757018.7802903,no
779.5210146280422,-0.4735898030336565,0.04578184304781382,199456.19074103617,no
760.0363787945762,0.026922045135383765,-0.485454142028545,220161.33173496067,no
2977.235154007557,-1.4199416147335595,-0.1442519085731722,842227.5718591344,no
116517.35223662038,-1.4814806564163345,-0.02656400784625016,29594786.1840194,no
19185009.069418352,-1.6293366457648932,0.0030196487520200827,4911067960.002268,no
7235.722395357649,-1.4414214048119962,-0.01920594332663043,1856875.204617293,no
439.6094287099328,-0.5892922670636613,-0.7423534024847076,194964.17389421538,no
5705.452923999949,-1.4245242295478096,0.03170464676178409,1452602.4325883181,no
13555.989480285272,-1.1152706417313547,0.4452574614283551,3533530.78828399,no
918.5168834203087,-1.0571225642545472,-0.16289249620139193,313320.2870087413,no
402.66102785064095,-0.019759135517752213,0.10860628103455597,113016.4735254098,no
901.0955290799598,-1.3235122710777387,-0.03783891584991974,293490.2227889614,no
19393891.37135815,-1.6376312868595309,0.040333769950498345,4937219197.28973,no
272400.21513961314,-1.4897560234411344,0.012763468825110558,69489513.0887862,no
26386.35286292991,-0.7933097678834518,-0.38721626551694066,6804322.807241522,no
13192.07311937812,-1.4896853946013673,0.0024954694669843454,3435386.7724487046,no
240.00712344497578,0.20577981219783137,0.3933314195529683,111004.6431235394,no
3552.1807838645805,-1.4206149841470181,-0.08608378048833289,963319.5331494766,no
146181.20080935108,-1.5227908283342289,-0.02754264339687455,37261433.03438972,no
18052736.438507482,-1.5862666244042045,-0.030970266216597903,4592039374.060299,no
499.01130053463993,5.305985150124174,0.8339651425415624,127791.09320096865,no
44570.78322402023,-1.4540983808802763,0.03834055585446938,11471338.478116633,no
1995280.115391368,-1.4668761442965248,0.012517319282030148,510565455.75235844,no
7348.588296148791,-1.411167651873958,-0.03151480205285953,1878144.4704032163,no
1610.556791166056,1.702076317598408,0.8572716738040012,484250.92158021766,no
4616.760979618886,12.606374942466445,3.2546207061366466,1231786.6245141786,no
4487.704695853114,-1.4604697699909674,-0.18257903128283215,1191619.3828988322,no
1730464.361557737,-1.4788397174481178,0.024825199933952304,442879766.4057174,no
295.77716033406205,-0.41936654453101685,-0.3407205981187121,76165.65848792664,no
746896.4966921394,-1.3579323137555694,-0.04159103083451196,189981361.53736523,no
1793408.7311948417,-1.422646804081161,-0.015254750252718306,459063693.4062341,no
125033.93827136976,-1.2149438297707644,0.05006185659163796,31785058.376005016,no
129.8843482145203,0.09391329237314583,-0.12861235720043102,43313.38575910614,no
178397.91026164996,-1.7128516838363794,-0.03322431319362173,45537381.84662521,no
1905044.479237163,-1.4697713818747302,0.012081572814094084,487466931.6301342,no
2739.9952393789818,10.20934568253317,2.6974889262723147,703716.8647400909,no
450.2371484595302,-0.45645834831753174,-0.17483944287363057,194207.3600334187,no
16999895.45553097,-1.5465571574934867,-0.03796112081644639,4327260150.080214,no
120833.5656975179,-1.536375426055373,-0.023385110142711173,30888718.675944008,no
17824109.194237728,-1.5751702543286765,-0.022252031579515198,4558284759.998173,no
282.966044763074,-0.011697195490544043,-0.38553635375645584,79001.4974589482,no
2342.9824137866817,-0.8780191686802268,-0.7375478644025898,681011.7463897269,no
111252.17974976933,-1.5413774363817452,0.02185913043401976,28407221.228885952,no
4403.83298883206,-1.4619823542601018,-0.15411284862396366,1202549.9378135812,no
3041438.2468750905,-1.4976419004617152,-0.04211010470463854,774425219.9160975,no
3394450.3163981736,-1.5479396380647445,-0.035028142870069,864575533.2227776,no
5617.777829483859,-1.110714912028343,0.03363796709495314,1509258.53952432,no
0.7096423552867092,0.299958785965615,-0.5633685119290667,35989.704848384,no
2028.3008308145745,-1.422041965235326,-0.050392360372470496,585826.7026787901,no
2358.2572241183575,-1.389839779817396,0.04592768885529423,662179.6872384357,no
42130.57857996026,-1.5444427056260432,-0.06361279338459332,10777612.766040897,no
8599.171330770874,-1.2729108780011342,-0.058463928002656054,2275376.9443454216,no
79043.1111833964,-1.3754698326871013,-0.0066348443412981226,23868025.70631075,no
18180265.86714487,-1.5983369786258719,0.13990434083214548,4656930980.929297,no
70133.47689486346,-0.23439674870984506,-0.032727150314562116,33321829.47788407,no
27181.12026495907,-1.3405143188759618,-0.022467498135614692,7028160.596584719,no
618.8899952248627,0.5969529485644651,0.2682325538564582,190006.47165694187,no
231.3079197898204,0.5215638238852769,0.4848691141424604,113325.67877728802,no
102724.35120949923,-1.496670543343352,0.004327951096510594,26302252.42835382,no
120.62725171201949,0.21579271246608656,0.19563323278027486,37805.369764402894,no
362259.0941579749,-1.470650669507247,0.014591500512302227,92740222.75167699,no
13278509.27064246,-1.4977701145766922,-0.013234339897754192,3386634160.5045033,no
772.15173556021,-0.7106566034022683,0.029551031190197703,226076.99383375637,no
46470.28634843958,-1.68771002249716,0.038091670474766415,11869757.752428398,no
897.242489316376,2.6534988132382855,-0.6665686586225137,230763.0382416583,no
17964988.353870235,-1.5746714620168503,-0.08625852722107206,4606774709.117527,no
8104.804789619536,-1.4684996049458816,0.11181435884867191,2056970.2919612543,no
193.86068467828804,-0.49556528546230405,0.15009723067710498,53072.41882391054,no
20654.32290683547,-1.5800548080593104,-0.042000787852389525,5311492.770308912,no
514405.09204240143,-1.4733487847930222,0.023368532392148172,131336185.70850211,no
12747842.376724929,-1.4971187195722373,-0.041125784537826296,3243631614.5945997,no
12854402.333188893,-1.4965919844925806,-0.04133458659474403,3270083923.6769853,no
107.83200004859613,0.1468750349011847,-0.05638598682928411,27830.728314253334,no
17593.40357671937,-1.395941514024176,-0.4145765181100671,4570083.731120504,no
157815.89362430671,-1.5540305691137986,0.0774974899075457,40364653.3027969,no
13440.399922139564,-1.470706300347679,0.0028347376022357052,3420924.7970165014,no
711.9198833410951,-1.3438536537872188,-0.02794062835041521,243461.40388289356,no
27348.446177873775,-1.5429284036035018,-0.05117775156017751,7005903.198923737,no
53325.125334154814,-1.683258014756954,0.021459112183812277,13678213.68789323,no
9530.554827651735,-1.4813991303831533,-0.02945550294599497,2431941.4323040172,no
63.15355343470601,0.32250340647445475,0.27058485452596404,19182.46567913614,no
2.0993117736238114,2.5665786771464925,-0.9003093845741647,64618.115807535876,no
13689.447803490099,-1.5343082202341032,-0.11992646902592169,3571343.6305209203,no
66498.73724893441,-1.4787301189213162,0.009048769973760409,17334806.63736116,no
157923.21928618377,-1.52131663030154,-0.02408069229867289,40213704.7726094,no
3551.2120587453996,-1.440519522381008,-0.1543438367861322,980295.2055356365,no
160120.27771448423,-1.495979164096912,0.12898403660037777,41031513.80640843,no
775.8835086936361,-1.2997503099575647,0.026883538761348212,271130.1040216338,no
2806.5227204230077,-1.466201656755155,-0.016162580695233304,722201.9027504507,no
2647925.812341744,-1.4767273012775988,0.0046896538493250714,677816081.2524863,no
20911272.77315163,-1.697535370054659,0.0032862874321904494,5352102079.018712,no
699.5991631048701,-0.6652823761415054,-0.03244771028066884,179902.02880832256,no
29747.441371331282,-1.464568519641007,0.013618427889479885,7625993.991249751,no
12061.906319173919,-1.50133247063391,-0.07206314963001358,3146205.719587068,no
695.8245550561165,-1.3391685386840284,0.01866411551687258,243276.79596744958,no
329.6679220754171,0.1307383821802972,0.3318183477572093,100687.04674910229,no
15137.515104191412,-1.1357190782147106,-0.097642860761614,3932323.67248345,no
99.1638015097449,2.8062383650112572,0.9290216353156973,25871.15085036256,no
426.10421719164765,-0.12358126132377789,-0.08626978645043469,108994.62166593404,no
124702.00794028747,-1.7239757960787594,0.003713609867995116,31830536.320094265,no
19626225.053377364,-1.6457370723474045,0.01834467134720619,4995154285.077051,no
1393.7494556997792,1.282273146550077,0.7655597258796024,362663.25876193406,no
125497.82216477336,-1.506818865513467,-0.005448788483510724,31889273.174059287,no
13158.394063077232,-1.4812825178187203,-0.18384190850605972,3400075.3548112465,no
4007475.5594786857,-1.3702242326891452,0.031078194256694065,1019030728.3814659,no
18120.262795405906,-1.5192979161058717,0.018937459965175235,4694300.398534326,no
1464.9971695032552,-1.3734239182840946,-0.08029083100815704,412733.7937614668,no
143.62775798945938,-0.05491129848666665,-0.014664238939933684,37961.7152734808,no
3140.6166123257462,-1.1000268667987707,0.3339741356683711,877486.8844231198,no
129.59333203691568,-0.22222667328614065,-0.22939979731934984,49509.63595711956,no
15058.126015113223,-1.5039074804165213,0.060468637448194744,3910380.5383630646,no
16999.61008701766,-1.473715586124603,-0.004300501394218631,4377868.572257463,no
521.0386063715736,-0.7323097043171876,0.06776421774522036,154931.66593564433,no
361.00277819920615,2.6545509271548386,0.9626228045696039,107680.94318283928,no
667.153108699101,2.3251000194418054,0.8577298026340116,179229.41941942216,no
298879.4700872182,-1.45890391856689,0.022059478188739066,76340428.4340256,no
113345.67421657809,-1.4336740296554078,0.012872553362996501,29054286.315013915,no
7576419.151020062,-1.4364223768024962,0.0354016115989923,1956718241.8606195,no
614.4896692128456,0.3922233557305681,0.5779667987686733,160471.1417667535,no
756053.566950198,-1.5182977839562073,-0.032625138754095166,193587381.28912067,no
25813.33789008415,-1.5553883718847907,-0.024468499473678535,6656745.216077099,no
1030097.4669829465,-1.4677724690705154,0.012214690180043983,263752244.97728255,no
1336.1598357539738,-0.9926993282141203,0.2223072512887263,341998.1223068259,no
15431.735650733846,-1.5398885747843722,-0.04101718222363417,3993972.6688965866,no
33981.04975492382,-1.4642210168547904,-0.021291417080518914,8736098.150898494,no
261755.12124356342,-1.4918133458535638,0.010655834846378522,66841828.85282047,no
3490.5685808509943,-1.5000865089135615,-0.07743194522850638,961283.9443189687,no
257.0112712593714,2.6739573179010376,0.8460945991326021,168114.89964254218,no
14752077.48958144,-0.7997063716933948,-0.9702362038772319,4732750145.941405,no
23202.34386453455,-1.4934855175456063,0.013214065483068128,5992307.906015333,no
331477.07385146886,0.07995106875597635,0.17455055883818701,92700997.95636201,no
3397.1547385952294,-1.4511013849857162,-0.0038573430594099523,934668.3165168837,no
501378.26822833903,-1.4619530795230857,0.011813724206099116,128211620.63412014,no
875.2707002281377,-0.6155923880704677,0.002012229511185087,220985.34574850937,no
2111243.716298159,-1.4289007389609294,0.020217778821459018,536220321.3142476,no
152298.15111777995,-1.493255360753604,-0.03349694057758877,38867857.99388713,no
29517.157184946132,-1.4947754168206104,-0.033010432657492594,7560976.815575406,no
115152.31418325624,-1.4876530780275827,0.0010351608258904786,29506610.497325,no
538.0564054669173,1.535749968241733,0.9903100597310172,227539.80613449065,no
3516.526786434424,-1.4634756386196954,0.01773606399369348,952413.3076880478,no
568.100139958738,-0.9875832913155271,0.016266694558596796,173117.91412807466,no
71957.13943798875,-1.5577912727662784,0.0059370487745421825,18372638.163675956,no
42627.09911998651,-1.5513170679330657,-0.06678097402616474,10960671.707974194,no
1281.404644070256,-1.3435605626316232,0.09163813693957287,331422.2957605296,no
5825.652366311754,-1.4570051886254085,-0.17640398397729365,1495417.8860804345,no
70.54520139749661,-0.6967970956286438,0.3572299484279015,54985.40592977675,no
45974.406626203156,-1.4868497011673445,-0.03817443150768311,11716235.05756584,no
3543594.3354737633,-1.4764759358507762,-0.01249596625414706,902496192.4219729,no
45990.03334611586,-1.6674571108320897,-0.03794100276072566,11812076.220720313,no
839.624765317723,-0.7535824888327376,-0.08137559243460815,253456.37583614024,no
27391.503549012225,-1.4338561471181899,0.12073709766062182,7012340.459702043,no
304.9238563205382,-1.0744959631710644,0.06659231958510063,148880.95110047213,no
18013.45335343607,-1.480310913620666,0.0069975108269077655,4623988.062444657,no
10721.471665761586,-1.3170552354713918,0.19192036239818444,291778239.49878997,no
2273.3537752288507,-1.1310078665477874,-0.6317745275661208,629076.3076903028,no
3720.5797591798546,-1.3850622545972813,-0.018576920578612648,956255.495832517,no
57733.53483431428,-1.5661958914506444,-0.16707513409408006,14846026.621807193,no
207.2096779167274,-1.1270591761463546,-0.27007958969463025,74856.19456967166,no
559719.4736562109,-1.5066225783870966,-0.04331994618979688,142369238.1734658,no
14515.762609176936,-1.4948520009903437,0.01780137951219621,3814687.840522417,no
1952513.3109043953,-1.4369106771552431,-0.04920512521697564,499894397.5200567,no
135483.83368386605,-1.4840343456255565,-0.07523463907531226,34556364.54192245,no
203993.3515495388,-1.5159126770723257,-0.004295755982939132,52133579.2719153,no
328.4958552452309,4.45764631941494,-1.1242955155460348,87693.86316238451,no
19951937.53814596,-1.658827710884523,-0.00873608189037931,5077830983.4516735,no
1030.1342651868022,-1.363928786747718,0.05473003651168908,263988.68927608815,no
22991.04505986219,-1.4872108108189697,-0.17291679196984744,5932120.323609872,no
107319.86208596037,-1.5030400430944026,-0.011394324772723554,27233319.900724664,no
426.5565281671827,-1.0750538484044747,-0.023892793115171344,168862.29956599278,no
267.72071519626843,-0.6876682349178962,0.006990638926909413,99288.44164024117,no
1273.2614441917244,-1.3482829704010075,0.018736295944641868,392213.63676013076,no
44574.81989035296,-1.5077424306564182,0.0024761799761116796,11467703.712497143,no
12518.282222146754,-1.516189099919303,0.013511535604594341,3253531.166094942,no
1767233.4138716972,-1.4690193418092827,0.011870213806492906,449222383.31765807,no
20213591.373079956,-1.615293224211516,0.2541868139773824,5274951029.9130745,no
